Id,Label,timeset,cip_category,total_deflated_dollar_2010,citations,y_05,cd,pageranks
1462,,,Biology,NA,4792,2000,0,0.000173
2414,,,Biology,NA,2641,1990,1,0.000173
467,,,Biology,NA,2097,2000,1,0.000173
2588,,,Biology,NA,1563,1975,0,0.000173
326,,,Biology,NA,2557,2005,1,0.000173
567,,,Biology,NA,11780,1980,1,0.000173
2148,,,Biology,3356198,8447,1970,1,0.000173
1535,,,Medical,NA,5956,1990,1,0.000173
328,,,Biology,NA,3758,2005,1,0.000604
756,,,Biology,NA,2921,2010,1,0.000173
880,,,Medical,16677246,1915,2005,1,0.000173
329,,,Biology,NA,935,2000,1,0.000173
330,,,Medical,NA,1249,2005,1,0.000173
1508,,,Medical,13193781,7176,1995,1,0.000173
1395,,,Biology,NA,6463,1995,1,0.000173
1543,,,Biology,2414621,4281,1995,1,0.000173
1640,,,Biology,NA,2691,1990,1,0.000173
620,,,Biology,21404844,17766,1980,1,0.000173
1005,,,Medical,22900468,6495,1980,1,0.000173
2304,,,Biology,23811852,16791,1980,1,0.000173
2321,,,Medical,NA,11464,1985,1,0.000173
1468,,,Biology,NA,5320,1995,1,0.000173
400,,,Biology,NA,3910,2005,1,0.000173
1009,,,Biology,NA,610,2010,1,0.000173
1470,,,Biology,NA,4379,1990,0,0.000173
457,,,Biology,865414,16640,1990,0,0.003392
685,,,Biology,72854328,63205,1965,1,0.000173
2322,,,Biology,NA,39975,1970,1,0.000532
1733,,,Biology,NA,2701,1990,0,0.000173
1093,,,Medical,NA,11253,1970,1,0.000551
1499,,,Biology,NA,5907,1990,1,0.000173
334,,,Biology,NA,2874,2005,0,0.000173
962,,,Medical,NA,643,2010,1,0.000173
2657,,,Biology,NA,3226,2000,1,0.000173
2441,,,Medical,NA,7150,1995,1,0.000173
1221,,,Medical,NA,2979,2000,1,0.000173
2517,,,Biology,NA,3566,1995,1,0.000173
1231,,,Biology,NA,1728,2000,0,0.000173
2516,,,Medical,NA,3248,1980,1,0.000604
1392,,,Biology,536272,23093,1990,1,0.000173
552,,,Technology,3941047,10036,1970,1,0.000173
508,,,Medical,NA,1367,2005,1,0.000173
1997,,,Medical,NA,7210,1985,1,0.000173
1730,,,Biology,NA,11526,1995,1,0.000173
1891,,,Biology,4153492,3041,1970,1,0.000173
341,,,Biology,NA,4706,1990,1,0.000173
1136,,,Biology,NA,1399,2000,1,0.000173
2360,,,Biology,NA,2376,1980,1,0.000173
486,,,Biology,222484,564,2005,1,0.000173
2498,,,Biology,NA,5259,1990,1,0.000173
345,,,Biology,NA,1260,2005,0,0.000173
1726,,,Medical,NA,7647,1995,1,0.000602
1327,,,Medical,NA,2355,1995,1,0.000173
474,,,Medical,NA,8889,1985,1,0.000532
348,,,Medical,NA,2290,2005,1,0.00044
807,,,Medical,NA,1789,2010,1,0.000173
1253,,,Biology,NA,3890,1995,1,0.000173
390,,,Biology,NA,607,2005,0,0.000173
789,,,Biology,NA,5346,2000,1,0.000173
1571,,,Biology,NA,2991,1990,0,0.000173
2512,,,Biology,NA,1228,2000,1,0.000173
1781,,,Biology,NA,4222,1985,1,0.000173
351,,,Medical,2138700,13412,1975,1,0.000173
2711,,,Medical,NA,1978,2005,1,0.000173
997,,,Biology,NA,4937,1995,1,0.000173
892,,,Medical,NA,8310,1975,1,0.000173
779,,,Biology,NA,345,1980,1,0.000173
2023,,,Biology,NA,1791,1995,1,0.000173
436,,,Biology,NA,1198,2005,1,0.000173
635,,,Biology,NA,5339,1975,1,0.000173
2157,,,Biology,11908244,58831,1960,1,0.000173
2197,,,Biology,NA,5155,1995,1,0.000602
999,,,Biology,NA,1870,1995,1,0.000173
2158,,,Medical,9611733,4701,1990,1,0.000173
2202,,,Medical,NA,5082,1985,1,0.000173
1941,,,Biology,24611701,28585,1985,1,0.000453
1516,,,Medical,NA,6750,1990,1,0.000173
821,,,Biology,6529510,13706,1980,1,0.000173
2430,,,Biology,NA,24169,1980,1,0.000173
388,,,Biology,NA,2758,2000,1,0.000173
1200,,,Biology,NA,1425,2000,1,0.000173
977,,,Biology,NA,4893,1985,1,0.000173
2424,,,Biology,NA,9302,1985,1,0.000173
1301,,,Biology,NA,2652,1995,1,0.000173
1558,,,Biology,NA,4578,2000,1,0.000173
1561,,,Biology,NA,4182,1985,1,0.000173
847,,,Biology,NA,7247,1990,1,0.000173
2048,,,Technology,NA,2712,1995,1,0.000173
359,,,Biology,NA,1375,2005,1,0.000173
444,,,Biology,NA,992,2005,1,0.000602
360,,,Biology,NA,508,2005,1,0.000173
2748,,,Biology,NA,987,2005,1,0.000173
361,,,Medical,NA,8532,1985,1,0.000173
1912,,,Biology,NA,9480,1990,1,0.000173
362,,,Biology,894527,9221,1995,1,0.000173
1166,,,Biology,NA,3392,2000,1,0.000698
1792,,,Biology,3598207,12194,1970,1,0.000173
1866,,,Biology,NA,10707,1985,1,0.000173
363,,,Biology,NA,2513,2005,0,0.000173
934,,,Biology,NA,3468,1990,1,0.000173
2187,,,Biology,NA,10329,1985,1,0.000173
1039,,,Biology,4413453,1243,2005,1,0.000173
1959,,,Technology,NA,22858,1975,1,0.000532
1909,,,Biology,21353756,49490,1980,1,0.000173
2603,,,Biology,NA,12453,1985,1,0.000173
602,,,Biology,4603590,27257,1980,1,0.000173
366,,,Medical,NA,1283,2000,1,0.000173
367,,,Biology,NA,727,2005,0,0.000173
1385,,,Biology,NA,3591,2000,0,0.000173
1194,,,Biology,NA,2635,2000,0,0.000173
369,,,Medical,NA,180,1985,1,0.000173
2534,,,Biology,NA,671,1985,1,0.000173
2427,,,Medical,NA,11727,1975,1,0.000173
1610,,,Medical,NA,3228,1985,1,0.000173
1467,,,Medical,NA,1881,2000,1,0.000173
501,,,Medical,NA,14111,1980,1,0.000798
749,,,Medical,NA,335,2010,1,0.000173
2184,,,Medical,NA,7841,1985,1,0.000173
1351,,,Biology,NA,2675,1995,1,0.000173
2702,,,Biology,NA,247,2005,0,0.000173
731,,,Biology,NA,280,2010,0,0.000173
754,,,Biology,NA,526,2010,0,0.000173
375,,,Biology,10085746,651,2010,0,0.000173
982,,,Biology,NA,2176,2000,1,0.000173
828,,,Biology,NA,420,2010,1,0.000173
2049,,,Biology,NA,8430,1985,1,0.000173
463,,,Biology,NA,6266,1995,1,0.000173
377,,,Biology,NA,907,2005,0,0.000173
917,,,Biology,NA,360,2010,0,0.000173
1660,,,Biology,NA,3536,1980,1,0.000173
2595,,,Technology,NA,2277,2000,1,0.000173
1250,,,Biology,NA,2234,2005,1,0.000173
1455,,,Medical,NA,2586,2000,1,0.000532
1043,,,Biology,2068666,10384,1975,1,0.000173
2087,,,Biology,4925829,22372,1985,1,0.000173
1024,,,Biology,2298894,149,2010,1,0.000173
527,,,Medical,NA,209,2005,1,0.000173
699,,,Biology,10738711,282,2005,1,0.000173
382,,,Biology,NA,592,2005,1,0.000173
1671,,,Medical,NA,16529,1995,1,0.000173
802,,,Biology,NA,876,2010,1,0.000173
383,,,Biology,NA,921,2005,0,0.000602
1487,,,Biology,NA,10341,2000,1,0.000173
526,,,Biology,NA,1427,2010,1,0.000173
384,,,Medical,1464302,1125,2005,1,0.000173
1222,,,Medical,NA,1193,2000,1,0.000173
1765,,,Biology,NA,627,2000,1,0.000173
385,,,Biology,13315425,9941,1960,0,0.000173
386,,,Biology,NA,1000,2005,1,0.000173
1517,,,Biology,429944,3271,1985,1,0.000173
387,,,Medical,NA,714,2005,0,0.000173
2515,,,Biology,NA,5101,1985,1,0.000173
1371,,,Biology,NA,1847,1995,1,0.000173
855,,,Biology,NA,302,2010,0,0.000173
391,,,Biology,NA,522,2005,0,0.000173
1624,,,Biology,NA,6854,1990,0,0.000173
392,,,Medical,361208,2154,2000,1,0.00432
1296,,,Biology,NA,2526,2000,1,0.000698
812,,,Biology,NA,368,2010,0,0.000698
1120,,,Medical,NA,3233,1995,0,0.000173
2347,,,Medical,NA,45065,1980,1,0.000173
394,,,Medical,NA,2919,1990,1,0.000173
1076,,,Biology,1715158,4067,2005,1,0.000173
2642,,,Medical,16694685,9963,1990,1,0.000173
395,,,Biology,NA,8484,2000,1,0.000173
1013,,,Biology,NA,7638,2000,1,0.000173
2625,,,Medical,15504275,38151,1970,1,0.000173
397,,,Biology,140084,11841,1990,0,0.000173
929,,,Biology,NA,11378,1985,0,0.000173
578,,,Biology,327490,48415,1975,1,0.000173
1649,,,Biology,NA,8080,1995,1,0.000173
401,,,Biology,NA,460,2005,1,0.000173
2770,,,Biology,NA,902,2005,0,0.000173
1641,,,Biology,11491043,6717,1990,1,0.000173
2027,,,Medical,NA,13338,1985,1,0.000173
1358,,,Medical,NA,4145,1995,1,0.000173
753,,,Medical,NA,1282,2005,1,0.000173
480,,,Biology,NA,223,2005,0,0.000173
1699,,,Medical,18422,5052,1985,1,0.000173
1693,,,Biology,NA,4146,1990,1,0.000173
1187,,,Medical,NA,1794,2000,0,0.000173
957,,,Biology,NA,124,2010,1,0.000453
2251,,,Medical,NA,6002,2000,1,0.000173
406,,,Biology,NA,7272,1985,1,0.000173
1167,,,Biology,NA,3008,2000,1,0.000173
407,,,Biology,NA,754,2005,1,0.000173
675,,,Biology,NA,1813,2010,0,0.000173
913,,,Biology,NA,17003,1985,1,0.000173
609,,,Biology,NA,7855,1970,0,0.000173
411,,,Medical,NA,787,2005,1,0.000173
412,,,Biology,NA,361,2005,0,0.000173
2193,,,Biology,NA,3012,1975,0,0.000173
2021,,,Biology,NA,2945,1975,0,0.000173
413,,,Medical,NA,2110,2005,1,0.000173
2046,,,Medical,NA,4148,1995,1,0.000173
1650,,,Biology,NA,3415,1990,1,0.000173
414,,,Biology,NA,382,2005,0,0.000173
2735,,,Biology,NA,701,2000,0,0.000173
417,,,Biology,NA,606,2005,1,0.000173
420,,,Biology,NA,1190,2005,0,0.000173
1812,,,Biology,2038106,18138,1985,1,0.000173
1427,,,Biology,NA,1177,1990,0,0.000173
495,,,Biology,NA,474,2005,0,0.000173
423,,,Medical,NA,788,2005,1,0.000173
424,,,Medical,NA,542,2005,1,0.000173
550,,,Medical,NA,1097,1985,1,0.000173
2286,,,Biology,NA,3165,1970,1,0.000173
2150,,,Medical,NA,7334,1975,0,0.000173
1979,,,Biology,NA,6031,1975,1,0.000173
426,,,Medical,NA,2783,2000,0,0.000173
428,,,Technology,NA,641,2005,1,0.000173
612,,,Technology,NA,19380,1970,1,0.000173
1077,,,Technology,NA,82,2010,0,0.000173
832,,,Technology,NA,237,2010,1,0.000173
2379,,,Medical,5069081,12789,1990,1,0.000173
2459,,,Medical,NA,4716,1980,1,0.000173
2216,,,Medical,NA,7149,1990,1,0.000173
430,,,Biology,NA,882,2005,1,0.000173
431,,,Biology,NA,1505,2005,0,0.000173
629,,,Biology,NA,12689,1990,1,0.000173
1289,,,Biology,NA,4592,1995,1,0.000173
722,,,Biology,2881168,6843,1990,1,0.000173
2425,,,Medical,NA,59797,1980,1,0.000173
2317,,,Biology,NA,8552,1980,1,0.000173
533,,,Biology,NA,8234,1990,1,0.000173
1373,,,Biology,1169451,6765,1990,0,0.000173
2080,,,Biology,NA,16776,1980,1,0.000173
950,,,Biology,NA,248,2010,0,0.000173
1053,,,Biology,NA,1390,2000,0,0.000457
1065,,,Biology,NA,156,2010,0,0.000173
437,,,Medical,NA,7137,1985,1,0.000173
439,,,Biology,NA,2749,2005,1,0.000173
2668,,,Medical,NA,7272,2000,1,0.000173
2450,,,Biology,NA,53839,1985,1,0.000173
1572,,,Biology,NA,2063,2000,0,0.000173
441,,,Medical,261761,1603,2005,1,0.000173
568,,,Biology,NA,859,2010,1,0.000173
2306,,,Biology,NA,1819,2000,1,0.000173
1341,,,Biology,NA,1347,2000,0,0.000173
443,,,Biology,NA,2760,2000,0,0.000173
1056,,,Biology,NA,965,2010,0,0.000173
2481,,,Medical,NA,4054,1985,1,0.000173
484,,,Biology,NA,730,2005,1,0.000602
1182,,,Biology,1844537,2120,2000,1,0.000173
888,,,Biology,NA,574,2005,1,0.000173
447,,,Technology,NA,1237,2005,1,0.000173
1107,,,Biology,NA,2094,2005,1,0.000173
1196,,,Biology,NA,2831,2000,1,0.000173
2292,,,Biology,NA,7797,1980,1,0.000173
1428,,,Biology,17415976,1634,1995,1,0.000637
449,,,Biology,NA,743,2005,1,0.000173
2469,,,Biology,19432328,33819,1965,1,0.000173
450,,,Medical,NA,1164,2005,1,0.000173
2159,,,Biology,NA,12723,1975,1,0.000173
614,,,Biology,NA,7794,1990,1,0.000173
2564,,,Medical,NA,1109,2000,1,0.000173
1534,,,Biology,NA,2154,1995,1,0.000173
453,,,Biology,NA,940,2005,1,0.000173
1523,,,Medical,NA,5417,1990,1,0.000453
2114,,,Biology,271506,17563,1980,1,0.000738
455,,,Biology,NA,8865,1995,1,0.000173
2181,,,Medical,NA,5844,2000,1,0.000173
2335,,,Biology,NA,31569,1975,1,0.000173
1233,,,Medical,NA,1980,2000,1,0.000173
1027,,,Biology,33841182,1691,1985,1,0.000533
964,,,Medical,NA,7841,1990,1,0.000533
623,,,Medical,NA,1257,1995,1,0.000173
2385,,,Medical,NA,3737,1970,1,0.000173
2039,,,Biology,NA,6469,1975,1,0.000173
2297,,,Biology,NA,8384,1985,1,0.000173
1579,,,Biology,NA,1411,1990,1,0.000173
1123,,,Medical,4365471,358,2010,1,0.000173
1705,,,Biology,NA,3894,1985,1,0.000173
2471,,,Medical,NA,772,2005,1,0.000173
935,,,Medical,NA,5990,1990,1,0.000173
2358,,,Biology,NA,3023,1985,1,0.000173
1884,,,Medical,NA,3191,1980,1,0.000173
2738,,,Technology,NA,848,1995,1,0.000173
599,,,Medical,NA,47373,1980,1,0.000173
596,,,Medical,24617,25313,1970,1,0.000632
2142,,,Biology,NA,1626,1995,0,0.000173
461,,,Medical,NA,2691,2000,1,0.000173
931,,,Biology,20120270,549,1985,1,0.000173
1293,,,Biology,NA,4793,1995,1,0.000173
2510,,,Biology,1040982,25265,1985,1,0.000564
926,,,Biology,NA,277,2010,1,0.000173
464,,,Biology,NA,4728,2000,1,0.000738
1900,,,Biology,NA,6480,1990,1,0.000738
2394,,,Medical,NA,1955,1990,1,0.000561
564,,,Biology,NA,6861,1985,1,0.000173
536,,,Biology,NA,2242,2005,1,0.000173
2171,,,Medical,NA,4099,1965,1,0.000173
1686,,,Biology,NA,5076,1990,1,0.000564
1742,,,Biology,NA,11286,1985,0,0.000173
2613,,,Biology,NA,18921,1985,1,0.000173
2013,,,Medical,NA,7863,1980,1,0.000173
1142,,,Biology,NA,9823,1990,1,0.000173
1089,,,Medical,2597686,5603,1985,1,0.000173
2610,,,Biology,5026868,13370,1995,1,0.000173
2352,,,Biology,NA,24244,1975,1,0.002735
2290,,,Medical,NA,20913,1980,1,0.000173
2633,,,Biology,17402381,3558,1990,1,0.000173
2338,,,Biology,NA,13782,1965,1,0.000173
1919,,,Biology,NA,4700,1985,1,0.000173
1181,,,Medical,NA,987,2005,1,0.000173
1549,,,Medical,NA,5149,1990,1,0.000173
994,,,Biology,NA,2310,1995,1,0.000173
2206,,,Biology,684014,22283,1975,1,0.000173
1016,,,Biology,NA,24338,1970,1,0.000173
1618,,,Medical,NA,998,1985,1,0.000173
2561,,,Biology,NA,2653,1995,1,0.000173
473,,,Medical,NA,1561,1990,1,0.000173
938,,,Medical,12554488,7132,1980,1,0.000173
1811,,,Medical,519497,11002,2000,1,0.00044
2078,,,Biology,1016178,10271,1985,1,0.000173
477,,,Biology,NA,4317,1995,0,0.000173
2295,,,Biology,NA,4666,1975,1,0.000457
1006,,,Biology,NA,1556,1990,0,0.000173
1513,,,Biology,NA,670,1995,0,0.000173
2357,,,Biology,NA,5663,1985,0,0.000173
1712,,,Biology,NA,8825,1995,1,0.000173
875,,,Medical,NA,223,2005,1,0.000173
745,,,Biology,NA,976,2010,0,0.000173
1164,,,Biology,NA,1233,2000,1,0.000173
856,,,Biology,27533495,12198,1985,0,0.000173
2624,,,Biology,NA,4255,1995,1,0.000173
483,,,Biology,NA,348,2005,1,0.000173
1447,,,Medical,NA,3414,2000,1,0.000602
485,,,Biology,NA,360,2005,1,0.000173
1607,,,Biology,NA,995,2000,0,0.000173
2681,,,Medical,NA,707,2000,1,0.000173
861,,,Biology,NA,625,2010,0,0.000173
1446,,,Biology,2193778,7056,1995,1,0.000173
494,,,Biology,NA,121,2005,0,0.000173
757,,,Biology,NA,3465,1995,1,0.000173
515,,,Biology,NA,231,2010,1,0.000173
497,,,Biology,NA,1415,2005,1,0.000173
1413,,,Technology,NA,3953,2000,1,0.000173
1337,,,Medical,NA,614,2005,1,0.000173
500,,,Medical,NA,7537,1995,1,0.000457
1087,,,Biology,NA,3250,2005,1,0.000173
2736,,,Medical,NA,559,2000,1,0.000173
2293,,,Medical,NA,4635,1990,1,0.000173
710,,,Medical,20728053,3613,1985,1,0.000173
503,,,Biology,NA,3159,1995,1,0.000173
1788,,,Medical,NA,5634,1985,1,0.000173
1366,,,Biology,NA,3883,1990,1,0.000173
1482,,,Biology,NA,3924,1985,0,0.000173
1026,,,Biology,NA,228,2010,0,0.000453
906,,,Biology,NA,267,2010,0,0.000453
1703,,,Biology,22735875,4104,1980,1,0.000173
509,,,Biology,NA,786,2005,0,0.000173
842,,,Biology,6749163,12478,1990,0,0.000173
879,,,Biology,NA,204,2010,1,0.000173
510,,,Biology,NA,33695,1995,0,0.000173
639,,,Biology,NA,6422,1980,1,0.000173
1245,,,Biology,1820303,6600,1985,1,0.000173
516,,,Medical,NA,1078,2005,1,0.000173
2131,,,Biology,NA,2669,1995,1,0.000173
517,,,Medical,NA,2843,2005,1,0.000173
1830,,,Biology,NA,6886,1965,1,0.000173
1007,,,Biology,NA,2954,1985,1,0.000173
519,,,Biology,NA,720,2005,0,0.000173
1725,,,Biology,NA,1177,2000,1,0.000173
1324,,,Biology,NA,4684,2000,1,0.000173
972,,,Biology,NA,271,2010,0,0.000173
838,,,Biology,2533492,1536,2005,1,0.000173
1796,,,Biology,NA,9600,1990,1,0.000173
1083,,,Biology,NA,1694,2000,1,0.000173
1407,,,Biology,NA,5373,2000,1,0.000173
2429,,,Biology,NA,2214,2000,1,0.000602
530,,,Medical,NA,329,2010,1,0.000173
1690,,,Biology,NA,2033,1980,1,0.000173
531,,,Medical,NA,1306,2005,1,0.000173
1297,,,Medical,NA,3681,1990,1,0.000173
1303,,,Medical,NA,1948,1995,1,0.000637
643,,,Medical,NA,1909,1995,1,0.000637
2227,,,Biology,NA,12403,1980,1,0.000173
584,,,Biology,NA,12115,1970,1,0.000564
1773,,,Medical,NA,1730,1990,1,0.000173
2059,,,Medical,NA,3472,1980,1,0.000173
1899,,,Medical,NA,4761,1975,1,0.000637
741,,,Biology,NA,1829,2010,1,0.000173
2631,,,Biology,NA,5384,2000,0,0.000173
1260,,,Biology,NA,941,1995,1,0.000173
2479,,,Biology,9057331,2873,1990,1,0.000173
1230,,,Medical,NA,3704,1995,0,0.000173
2483,,,Biology,NA,11296,1985,1,0.000173
538,,,Biology,2064611,12736,1980,1,0.000486
2403,,,Biology,1782326,6447,1975,1,0.000173
2472,,,Biology,6326966,24769,1980,0,0.000173
2237,,,Biology,NA,11377,1975,1,0.000173
539,,,Biology,6263730,7345,1970,1,0.000173
1442,,,Biology,NA,1098,2000,1,0.000173
1831,,,Technology,NA,8095,1975,1,0.000173
540,,,Medical,10914655,4341,1985,1,0.000173
2646,,,Biology,6621995,33003,1985,1,0.000173
1888,,,Biology,NA,867,2000,1,0.000173
984,,,Biology,NA,3111,1995,0,0.000173
641,,,Biology,NA,2513,1990,1,0.000173
1635,,,Biology,4392148,2808,1980,1,0.000173
2500,,,Technology,NA,1337,1995,1,0.000173
1704,,,Biology,NA,2672,2000,1,0.000173
2451,,,Medical,NA,5501,1960,1,0.000173
547,,,Biology,NA,4167,1975,1,0.000173
761,,,Medical,NA,4663,1995,1,0.000173
1857,,,Medical,NA,7174,1975,1,0.000173
2612,,,Medical,823024,21348,1995,1,0.000173
1759,,,Biology,379876,10224,1995,1,0.000173
1224,,,Medical,NA,613,2005,1,0.000173
1895,,,Biology,2483375,14534,1990,1,0.001011
1740,,,Biology,NA,4563,2000,0,0.000173
1999,,,Biology,NA,5127,1970,1,0.000173
2767,,,Biology,NA,1867,2005,0,0.000173
1105,,,Medical,16792851,614,2000,1,0.000173
555,,,Biology,NA,834,2000,0,0.000173
2247,,,Biology,NA,5045,1975,1,0.000173
798,,,Biology,NA,977,2010,1,0.000173
1274,,,Medical,NA,5314,1995,1,0.000173
720,,,Biology,NA,1067,2010,1,0.000173
2560,,,Biology,5808016,16322,1970,1,0.000173
559,,,Medical,NA,1288,2005,0,0.000173
2406,,,Medical,NA,1634,1995,1,0.000173
560,,,Medical,NA,2430,1995,1,0.000173
2340,,,Medical,NA,6310,1990,1,0.000173
562,,,Biology,NA,2865,1995,1,0.000173
2121,,,Biology,NA,16602,1985,1,0.000173
1988,,,Medical,NA,5725,1990,1,0.000173
563,,,Biology,15847557,1796,1980,1,0.000173
664,,,Biology,NA,2879,1995,1,0.000173
1348,,,Biology,NA,2749,1995,1,0.000173
565,,,Biology,NA,1734,2005,0,0.000173
904,,,Biology,NA,9979,2000,0,0.000173
2499,,,Medical,NA,1916,1995,1,0.000173
1118,,,Medical,NA,3257,1985,1,0.000173
1150,,,Biology,NA,2047,2000,0,0.000532
2729,,,Biology,NA,3353,2000,1,0.000173
1168,,,Biology,NA,1122,2000,1,0.000173
2675,,,Biology,NA,580,2005,0,0.000632
1626,,,Biology,NA,6341,1995,1,0.000173
2598,,,Medical,1363346,6636,1990,1,0.000457
1170,,,Medical,NA,947,2000,1,0.000173
1125,,,Biology,NA,1413,2000,1,0.000173
1564,,,Biology,43206692,8134,1995,1,0.000173
2486,,,Medical,NA,7408,1985,1,0.000173
1645,,,Biology,NA,4467,1990,1,0.000173
1500,,,Biology,NA,6980,1995,1,0.000173
1822,,,Medical,NA,2221,2000,1,0.000173
1530,,,Biology,NA,2953,1975,1,0.000173
1738,,,Medical,19872864,5981,1980,1,0.000173
2124,,,Biology,7791543,11262,1990,1,0.000173
2139,,,Biology,NA,20091,1965,0,0.000173
575,,,Medical,NA,5770,1985,1,0.000173
1478,,,Biology,NA,2164,1985,1,0.000173
2265,,,Medical,NA,1596,1995,1,0.000173
1529,,,Biology,NA,7188,1995,1,0.000173
1756,,,Biology,NA,12488,1990,1,0.000173
956,,,Biology,2842309,2706,1995,1,0.000173
2307,,,Technology,NA,3106,1985,1,0.000173
577,,,Biology,NA,10178,1975,1,0.000173
1378,,,Medical,NA,2415,1970,1,0.000173
1345,,,Biology,NA,855,1990,1,0.000173
2018,,,Biology,NA,10534,1990,1,0.000173
1874,,,Biology,NA,12775,1970,1,0.000173
2144,,,Medical,NA,7312,1980,1,0.000173
2484,,,Biology,632290,23859,1965,1,0.000738
1106,,,Biology,NA,4188,2000,0,0.000173
2355,,,Biology,NA,13833,1985,1,0.000173
2010,,,Biology,NA,6907,1970,1,0.000173
2553,,,Biology,6344659,27593,1970,1,0.000173
2488,,,Technology,603034,2132,1995,1,0.000173
2082,,,Medical,NA,10031,1975,1,0.000173
1744,,,Biology,NA,18781,1970,1,0.000173
1770,,,Biology,NA,8059,1980,1,0.000173
1328,,,Medical,NA,2481,1995,1,0.000173
2110,,,Biology,NA,8269,1985,0,0.000173
1545,,,Biology,NA,3064,1995,1,0.000173
1708,,,Medical,NA,738,1980,1,0.000173
591,,,Biology,62043475,32877,1990,0,0.000173
593,,,Medical,196208,8174,1965,1,0.000173
1452,,,Medical,327332,1692,2000,1,0.000173
1926,,,Biology,NA,1586,1985,1,0.000173
1634,,,Medical,NA,4834,1995,1,0.000173
1397,,,Medical,NA,1917,1990,1,0.000173
2399,,,Biology,NA,18009,1990,1,0.000173
2320,,,Biology,NA,5510,1990,1,0.000173
2359,,,Medical,432045,34127,1985,1,0.000173
1604,,,Biology,NA,2310,1990,1,0.000173
923,,,Medical,NA,7944,1980,0,0.000173
2521,,,Medical,3579811,3498,1965,1,0.000173
1928,,,Biology,1490834,4590,1975,0,0.000173
894,,,Biology,NA,2238,2005,0,0.000604
2692,,,Biology,NA,6622,1990,1,0.000173
1869,,,Biology,NA,2014,1980,1,0.000173
2405,,,Biology,NA,5604,2000,1,0.000173
1466,,,Biology,NA,3458,1995,1,0.000173
598,,,Biology,26969142,53175,1970,1,0.000173
690,,,Medical,91824,22138,1975,1,0.00115
1060,,,Medical,NA,10397,1970,1,0.000173
1631,,,Biology,NA,1866,1995,1,0.000173
1380,,,Biology,NA,2432,1990,1,0.000173
603,,,Medical,NA,1613,1995,0,0.000173
1789,,,Biology,NA,5000,1975,1,0.000457
991,,,Biology,NA,3601,2000,1,0.000173
1266,,,Biology,NA,1027,1980,1,0.000173
2400,,,Biology,597687,6014,1990,1,0.000173
945,,,Biology,1845567,3093,1980,1,0.000173
1379,,,Biology,NA,986,2000,1,0.000173
2289,,,Biology,NA,6601,1975,1,0.000173
2601,,,Biology,NA,7785,1990,0,0.000173
2130,,,Biology,NA,8392,1985,1,0.000173
1035,,,Medical,NA,6378,1990,1,0.000173
615,,,Technology,1988537,3145,1990,1,0.000173
1138,,,Technology,NA,938,2000,1,0.000173
2336,,,Medical,NA,16176,1965,1,0.000173
2478,,,Biology,NA,2886,1990,1,0.000173
619,,,Biology,NA,1863,1985,0,0.000173
1184,,,Medical,1728805,2655,2000,1,0.000173
771,,,Medical,NA,693,2005,1,0.000173
2755,,,Biology,NA,2567,2005,1,0.000173
2366,,,Medical,NA,9510,1990,1,0.000173
625,,,Medical,NA,9342,1985,1,0.000173
1135,,,Medical,NA,9931,1985,1,0.000173
2052,,,Biology,NA,2790,1980,1,0.000173
626,,,Medical,NA,3430,1995,1,0.000532
2375,,,Medical,NA,8695,1990,1,0.000173
1276,,,Biology,5935339,4275,1995,1,0.000173
627,,,Medical,1721752,9876,1965,1,0.000173
1973,,,Medical,11329577,10702,1985,1,0.000173
822,,,Medical,NA,581,2010,1,0.000173
694,,,Biology,24387489,30323,1980,1,0.000173
951,,,Biology,NA,1185,2005,1,0.000173
2480,,,Biology,1394759,2451,1995,1,0.000173
1861,,,Medical,NA,3609,1990,1,0.000173
630,,,Medical,462478,5804,1995,1,0.000173
1547,,,Biology,1542631,16664,1975,1,0.000173
1051,,,Biology,NA,5478,1980,1,0.000173
1911,,,Biology,NA,3576,1980,1,0.000173
634,,,Medical,NA,9068,1975,1,0.000173
787,,,Biology,NA,308,2010,1,0.000173
2684,,,Biology,NA,2630,2000,1,0.000173
2417,,,Technology,399368,6032,1990,1,0.000173
1826,,,Medical,NA,4218,1990,1,0.000173
645,,,Medical,NA,1479,1995,1,0.00115
1681,,,Biology,NA,3159,1985,1,0.000173
2764,,,Biology,NA,731,1995,1,0.000173
2354,,,Biology,NA,1940,1990,1,0.000173
2033,,,Biology,NA,4297,1975,1,0.000173
1905,,,Medical,NA,22849,1980,1,0.000173
2756,,,Medical,NA,3420,2000,1,0.000173
2439,,,Biology,NA,8060,1975,0,0.004367
1238,,,Medical,NA,1217,2000,1,0.000173
1560,,,Biology,NA,2138,1990,1,0.000173
2619,,,Medical,23031804,2274,2000,1,0.000173
1435,,,Biology,NA,5054,1995,1,0.000173
1814,,,Biology,NA,3923,1990,1,0.000173
647,,,Technology,291645,1165,1985,0,0.000173
648,,,Technology,747422,3892,2000,1,0.000173
1956,,,Biology,7943506,2552,1990,1,0.000173
649,,,Medical,NA,1830,2000,1,0.000173
940,,,Biology,61705,3283,2005,1,0.000637
650,,,Biology,1044263,8624,1980,1,0.000173
1593,,,Technology,NA,1150,1995,1,0.000173
2634,,,Biology,4180739,3425,1980,0,0.000173
652,,,Biology,NA,1415,1995,1,0.000173
653,,,Biology,NA,4917,1980,0,0.000602
784,,,Biology,NA,667,2010,1,0.000173
